date,universe,method,fund,return,periods_per_year,lambda_tilt
2022-05-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0050672257722981316,252,0.15
2022-05-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.03051799351490401,252,0.15
2022-05-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005441508228784192,252,0.15
2022-05-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0013487623475120158,252,0.15
2022-05-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0033141796263498635,252,0.15
2022-05-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.019204890396091055,252,0.15
2022-05-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0021919458552309653,252,0.15
2022-05-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.014893753373959824,252,0.15
2022-05-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.026285940401698914,252,0.15
2022-05-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0021733506622635406,252,0.15
2022-05-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0024942328018667816,252,0.15
2022-05-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.017917732626096857,252,0.15
2022-05-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.003667459341484661,252,0.15
2022-05-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007255349157585807,252,0.15
2022-05-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.011780865296461353,252,0.15
2022-05-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.017622043183690293,252,0.15
2022-05-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007399848626089625,252,0.15
2022-06-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005250880362905919,252,0.15
2022-06-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.013051391516703193,252,0.15
2022-06-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007658758354127605,252,0.15
2022-06-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0010675021475772596,252,0.15
2022-06-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009699422113289924,252,0.15
2022-06-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.012522440046892208,252,0.15
2022-06-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.02242821480205257,252,0.15
2022-06-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.021538802333025863,252,0.15
2022-06-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.03775297420986322,252,0.15
2022-06-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008181430452550759,252,0.15
2022-06-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010063274202509066,252,0.15
2022-06-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.02430944064922896,252,0.15
2022-06-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0037536531435717075,252,0.15
2022-06-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.021781361555269715,252,0.15
2022-06-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0011689731850403286,252,0.15
2022-06-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005127721410489278,252,0.15
2022-06-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.02529870506731458,252,0.15
2022-06-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.003345164133162114,252,0.15
2022-06-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.010499275400352559,252,0.15
2022-06-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0034986427033986164,252,0.15
2022-06-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007007190756534767,252,0.15
2022-07-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.011558883662080962,252,0.15
2022-07-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0054176556068549426,252,0.15
2022-07-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0002579108052968052,252,0.15
2022-07-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010940214752603029,252,0.15
2022-07-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0028865747964517646,252,0.15
2022-07-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005818103363337343,252,0.15
2022-07-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004731391327816514,252,0.15
2022-07-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.003285041828644195,252,0.15
2022-07-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00415880521293186,252,0.15
2022-07-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.016681036703196237,252,0.15
2022-07-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006381487856539474,252,0.15
2022-07-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.023759294152108396,252,0.15
2022-07-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00036703356330405326,252,0.15
2022-07-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004742096343970397,252,0.15
2022-07-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.003840810542586256,252,0.15
2022-07-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0008019835743722372,252,0.15
2022-07-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0029336667018281066,252,0.15
2022-07-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009326167995476664,252,0.15
2022-07-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009646041149947143,252,0.15
2022-07-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006499954231764245,252,0.15
2022-08-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0027890961996117135,252,0.15
2022-08-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008945778984929549,252,0.15
2022-08-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007242840010863,252,0.15
2022-08-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0013599897939359422,252,0.15
2022-08-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0001591611126419685,252,0.15
2022-08-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0007817763429978601,252,0.15
2022-08-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0001855856418663969,252,0.15
2022-08-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.014944248866992284,252,0.15
2022-08-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0032519004172275423,252,0.15
2022-08-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.01507176959848296,252,0.15
2022-08-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005582380161687909,252,0.15
2022-08-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004677101506143731,252,0.15
2022-08-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007926082331049295,252,0.15
2022-08-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0019216070961164385,252,0.15
2022-08-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007909071487901265,252,0.15
2022-08-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.017554902843497953,252,0.15
2022-08-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00017693651696006892,252,0.15
2022-08-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0015740245772160578,252,0.15
2022-08-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.012249096148364827,252,0.15
2022-08-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.025535685317296327,252,0.15
2022-08-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004199154124192144,252,0.15
2022-08-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.012280114310151427,252,0.15
2022-08-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006631568734797502,252,0.15
2022-09-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0025824066524109584,252,0.15
2022-09-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01036277628443429,252,0.15
2022-09-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0030257507584878704,252,0.15
2022-09-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.017055024974155647,252,0.15
2022-09-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004793849299646871,252,0.15
2022-09-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.013624563682096623,252,0.15
2022-09-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00889263332121891,252,0.15
2022-09-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.037819084954895665,252,0.15
2022-09-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0025639756985707174,252,0.15
2022-09-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.016134219498447084,252,0.15
2022-09-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005550345831816488,252,0.15
2022-09-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005899331669542844,252,0.15
2022-09-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.015807448746432796,252,0.15
2022-09-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.016244263994176857,252,0.15
2022-09-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007424242262843698,252,0.15
2022-09-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.019985182391405506,252,0.15
2022-09-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.014618048000288483,252,0.15
2022-09-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00436569940590986,252,0.15
2022-09-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.02070031828285416,252,0.15
2022-09-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01957980885756047,252,0.15
2022-09-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.015229961116436265,252,0.15
2022-10-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.030315084968680694,252,0.15
2022-10-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.02744791473204133,252,0.15
2022-10-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004338584663386618,252,0.15
2022-10-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011898766420710478,252,0.15
2022-10-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.022243802820954187,252,0.15
2022-10-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0038119815700983126,252,0.15
2022-10-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0007686804707099605,252,0.15
2022-10-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006749728234592195,252,0.15
2022-10-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.027094730220998398,252,0.15
2022-10-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.016702243450811897,252,0.15
2022-10-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.018879311693656132,252,0.15
2022-10-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.012129199715886928,252,0.15
2022-10-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009198121600898458,252,0.15
2022-10-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0041797621979127305,252,0.15
2022-10-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.02218610304225146,252,0.15
2022-10-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009074563961765805,252,0.15
2022-10-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.015615703173168285,252,0.15
2022-10-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006580444338418127,252,0.15
2022-10-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0006254532327887347,252,0.15
2022-10-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.024818647718612308,252,0.15
2022-10-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007925920624477589,252,0.15
2022-11-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0012508303122998599,252,0.15
2022-11-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.017429455993239563,252,0.15
2022-11-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0038651897334049737,252,0.15
2022-11-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.01711283167133082,252,0.15
2022-11-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006755611613019781,252,0.15
2022-11-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006352127087021545,252,0.15
2022-11-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01846931185553112,252,0.15
2022-11-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.04629597770529351,252,0.15
2022-11-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008677210051737126,252,0.15
2022-11-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008613404002459005,252,0.15
2022-11-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009202160787789881,252,0.15
2022-11-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007737171303185472,252,0.15
2022-11-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0023916172869240812,252,0.15
2022-11-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006151759701073683,252,0.15
2022-11-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0016813173463457714,252,0.15
2022-11-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.013830612964904019,252,0.15
2022-11-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0037618890739100045,252,0.15
2022-11-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0010820163983889437,252,0.15
2022-11-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.017091802347003995,252,0.15
2022-11-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.003948967877422034,252,0.15
2022-11-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.023198162026472097,252,0.15
2022-12-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.000451417134424477,252,0.15
2022-12-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0019777061845457793,252,0.15
2022-12-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01639478435192362,252,0.15
2022-12-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.010892526353172036,252,0.15
2022-12-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-6.456491305333913e-05,252,0.15
2022-12-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006488908412285466,252,0.15
2022-12-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009662927414076835,252,0.15
2022-12-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.014913299938872733,252,0.15
2022-12-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007510905893048849,252,0.15
2022-12-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007350014932844768,252,0.15
2022-12-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.020370132683685992,252,0.15
2022-12-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009188537905526517,252,0.15
2022-12-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006554873934174182,252,0.15
2022-12-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0021654240137245614,252,0.15
2022-12-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.01590625630314498,252,0.15
2022-12-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00841167461672486,252,0.15
2022-12-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00636686087420639,252,0.15
2022-12-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0011957244655188177,252,0.15
2022-12-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01209400907437375,252,0.15
2022-12-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.012580041964392686,252,0.15
2022-12-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.002215373602089263,252,0.15
2023-01-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0038153888660088955,252,0.15
2023-01-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.017552457995131932,252,0.15
2023-01-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007110785806101611,252,0.15
2023-01-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.022542990282747814,252,0.15
2023-01-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.002119412472213626,252,0.15
2023-01-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007037615749657392,252,0.15
2023-01-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00880500338953169,252,0.15
2023-01-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004511553628401457,252,0.15
2023-01-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0032529835979684674,252,0.15
2023-01-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005352135908818135,252,0.15
2023-01-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0166308841234445,252,0.15
2023-01-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0067340709055559445,252,0.15
2023-01-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.014398779607987394,252,0.15
2023-01-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010238792295206387,252,0.15
2023-01-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0023549115938865995,252,0.15
2023-01-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.001566001814270591,252,0.15
2023-01-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00569813663649732,252,0.15
2023-01-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.001234048241815648,252,0.15
2023-01-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008705795792151472,252,0.15
2023-01-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.011512281775631556,252,0.15
2023-02-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0037963517955929157,252,0.15
2023-02-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.001175945439071349,252,0.15
2023-02-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.012653958681969803,252,0.15
2023-02-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0048496595141647725,252,0.15
2023-02-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00945777929016844,252,0.15
2023-02-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009530372514918546,252,0.15
2023-02-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008810799964603442,252,0.15
2023-02-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00830209876593084,252,0.15
2023-02-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008670873811273244,252,0.15
2023-02-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0030503495204446014,252,0.15
2023-02-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0006736820371744842,252,0.15
2023-02-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.01322898254169971,252,0.15
2023-02-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00019029681623450103,252,0.15
2023-02-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.015492548187840143,252,0.15
2023-02-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006184013593568313,252,0.15
2023-02-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.003379137088064289,252,0.15
2023-02-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009335503651078107,252,0.15
2023-02-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0014299549825858744,252,0.15
2023-02-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004352211229452275,252,0.15
2023-03-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.002161322734644977,252,0.15
2023-03-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.011718916459496659,252,0.15
2023-03-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.012278734618873657,252,0.15
2023-03-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0013765008344768061,252,0.15
2023-03-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.016534685926803627,252,0.15
2023-03-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.001930317124549459,252,0.15
2023-03-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.015891998622569486,252,0.15
2023-03-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011411104617498065,252,0.15
2023-03-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00145907537761241,252,0.15
2023-03-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.012704869719596161,252,0.15
2023-03-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00433954015818415,252,0.15
2023-03-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.011476575561270705,252,0.15
2023-03-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00977901129836395,252,0.15
2023-03-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010842164207205438,252,0.15
2023-03-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004442467026417728,252,0.15
